loan_id,contract_id,loan_amount,outstanding_balance,interest_rate,term_months,remaining_months,next_payment_date,next_payment_amount,delinquency_status,collateral_value,loan_to_value_ratio
1911,5897,133997,103858.17,11.23,125,32,2025-11-09,1253.99,DELINQUENT_30,167392.55,0.88
1912,5900,112059,57984.92,8.44,316,21,2025-11-27,788.15,CURRENT,129587.78,0.82
1913,5906,134496,51334.67,13.24,285,59,2025-11-05,1483.94,DELINQUENT_90+,188028.09,0.82
1914,5907,86478,69475.63,7.95,270,49,2025-11-12,572.92,DELINQUENT_90+,112711.87,0.65
1915,5909,22723,8923.11,13.99,357,31,2025-11-15,264.91,DELINQUENT_90+,32050.26,0.74
1916,5912,128660,85059.38,6.59,272,18,2025-11-26,706.56,DELINQUENT_60,182602.75,0.81
1917,5914,190752,65155.1,5.44,294,55,2025-11-28,864.74,CURRENT,256280.94,0.7
1918,5916,190275,70614.59,11.96,247,26,2025-11-30,1896.41,DELINQUENT_60,259036.33,0.61
1919,5918,128899,97004.21,8.13,55,20,2025-11-11,873.29,DELINQUENT_30,152997.23,0.66
1920,5923,82472,50108.7,12.12,96,37,2025-11-08,832.97,DELINQUENT_60,108768.61,0.76
1921,5924,74029,7674.88,7.2,107,60,2025-11-14,444.17,DELINQUENT_30,94994.12,0.61
1922,5928,58671,14236.24,7.14,318,13,2025-11-26,349.09,CURRENT,74200.67,0.76
1923,5935,82199,42894.46,8.02,200,22,2025-12-01,549.36,DELINQUENT_90+,123206.22,0.8
1924,5939,139148,43871.18,9.03,345,6,2025-11-21,1047.09,DELINQUENT_60,157186.69,0.81
1925,5940,101038,87992.82,10.73,174,35,2025-11-26,903.45,DELINQUENT_30,133107.44,0.78
1926,5941,164122,94220.03,7.55,18,6,2025-11-11,1032.6,DELINQUENT_30,197004.54,0.62
1927,5943,157927,18738.61,13.67,156,56,2025-11-19,1799.05,CURRENT,210810.6,0.84
1928,5954,52444,32299.43,12.87,99,12,2025-11-09,562.46,DELINQUENT_90+,59614.35,0.67
1929,5955,157313,115581.49,13.29,203,49,2025-11-30,1742.24,CURRENT,187433.2,0.86
1930,5956,113878,28154.93,13.65,232,49,2025-11-07,1295.36,DELINQUENT_60,146747.72,0.87
1931,5958,116846,103713.66,7.61,210,18,2025-11-24,741.0,DELINQUENT_30,172928.82,0.73
1932,5959,58999,37062.53,6.98,265,45,2025-11-24,343.18,CURRENT,72186.43,0.83
1933,5968,52530,8603.01,6.18,325,34,2025-11-14,270.53,CURRENT,73919.16,0.74
1934,5972,103635,30161.48,7.52,246,43,2025-12-02,649.45,DELINQUENT_30,141238.91,0.73
1935,5976,155420,125600.92,12.55,250,4,2025-11-08,1625.43,DELINQUENT_60,190981.5,0.88
1936,5980,132956,77035.11,8.66,128,44,2025-11-04,959.5,CURRENT,183633.51,0.75
1937,5982,85897,12170.2,5.89,355,37,2025-11-13,421.61,DELINQUENT_90+,100950.57,0.69
1938,5985,118338,91070.44,12.87,237,24,2025-11-08,1269.18,DELINQUENT_60,171597.22,0.61
1939,5991,53084,32878.09,12.49,212,5,2025-11-03,552.52,CURRENT,79279.21,0.76
1940,5996,189558,152849.42,11.06,290,12,2025-11-16,1747.09,DELINQUENT_60,279411.68,0.72
1941,5998,131145,56244.19,7.24,178,43,2025-11-17,791.24,DELINQUENT_60,176967.16,0.71
