contract_id,client_id,product_id,contract_number,start_date,end_date,contract_amount,interest_rate,status,monthly_payment,created_date
4911,1328,5,CNT00004911,2025-10-19,2035-03-20,28436,10.04,PENDING,237.91,2025-10-19
4912,875,4,CNT00004912,2025-06-01,2028-10-06,159290,14.32,ACTIVE,1900.86,2025-06-01
4913,1560,12,CNT00004913,2024-09-07,2033-10-03,13486,6.35,SUSPENDED,71.36,2024-09-07
4914,795,4,CNT00004914,2025-05-01,2031-02-19,91842,12.58,CLOSED,962.81,2025-05-01
4915,1118,9,CNT00004915,2025-11-02,2027-09-04,62567,3.81,PENDING,198.65,2025-11-02
4916,923,9,CNT00004916,2025-08-30,2030-08-11,32713,1.07,CLOSED,29.17,2025-08-30
4917,2412,1,CNT00004917,2024-09-30,2026-11-11,24907,4.95,PENDING,102.74,2024-09-30
4918,22,4,CNT00004918,2025-02-09,2027-04-28,160163,12.83,PENDING,1712.41,2025-02-09
4919,2790,5,CNT00004919,2021-10-18,2024-01-02,102301,7.83,PENDING,667.51,2021-10-18
4920,659,6,CNT00004920,2024-07-05,2033-01-21,45291,5.13,ACTIVE,193.62,2024-07-05
4921,1370,5,CNT00004921,2025-03-29,2027-11-07,73844,11.65,CLOSED,716.9,2025-03-29
4922,1267,1,CNT00004922,2024-04-18,2029-07-01,19110,3.37,ACTIVE,53.67,2024-04-18
4923,1992,8,CNT00004923,2024-05-19,2028-07-24,8576,4.99,SUSPENDED,35.66,2024-05-19
4924,1613,6,CNT00004924,2023-09-03,2031-04-15,13218,10.07,ACTIVE,110.92,2023-09-03
4925,1182,1,CNT00004925,2025-07-04,2033-12-21,37035,5.86,CLOSED,180.85,2025-07-04
4926,251,8,CNT00004926,2025-04-24,2028-12-27,66008,2.61,PENDING,143.57,2025-04-24
4927,1378,7,CNT00004927,2025-05-18,2027-03-14,69213,3.04,CLOSED,175.34,2025-05-18
4928,2824,4,CNT00004928,2024-09-02,2029-02-22,103961,5.97,CLOSED,517.21,2024-09-02
4929,1147,6,CNT00004929,2025-02-27,2026-04-22,58004,12.98,SUSPENDED,627.41,2025-02-27
4930,399,3,CNT00004930,2025-05-11,2029-02-22,34581,2.2,ACTIVE,63.4,2025-05-11
4931,1251,10,CNT00004931,2025-10-11,2027-01-31,2060,5.8,SUSPENDED,9.96,2025-10-11
4932,584,3,CNT00004932,2023-01-24,2026-07-27,20604,1.57,SUSPENDED,26.96,2023-01-24
4933,1556,1,CNT00004933,2022-05-23,2030-04-29,14912,9.86,PENDING,122.53,2022-05-23
4934,1937,8,CNT00004934,2023-08-23,2028-01-05,94568,2.11,PENDING,166.28,2023-08-23
4935,290,1,CNT00004935,2023-03-21,2030-08-03,37219,9.62,PENDING,298.37,2023-03-21
4936,2493,5,CNT00004936,2025-09-11,2030-03-20,76164,9.13,PENDING,579.48,2025-09-11
4937,2051,4,CNT00004937,2025-04-06,2027-12-22,139213,11.19,CLOSED,1298.16,2025-04-06
4938,1285,7,CNT00004938,2025-04-21,2027-10-23,14077,3.09,PENDING,36.25,2025-04-21
4939,2011,7,CNT00004939,2024-08-05,2025-12-19,20041,2.35,PENDING,39.25,2024-08-05
4940,1275,7,CNT00004940,2025-05-27,2030-04-04,43900,3.53,ACTIVE,129.14,2025-05-27
4941,1172,5,CNT00004941,2025-06-14,2026-07-01,48498,6.27,ACTIVE,253.4,2025-06-14
4942,1693,8,CNT00004942,2023-02-26,2024-05-16,30419,4.59,SUSPENDED,116.35,2023-02-26
4943,1421,3,CNT00004943,2024-09-07,2026-02-13,24497,3.82,PENDING,77.98,2024-09-07
4944,1286,4,CNT00004944,2022-10-13,2028-11-04,31760,6.84,ACTIVE,181.03,2022-10-13
4945,1138,2,CNT00004945,2021-10-05,2030-02-25,24280,5.19,ACTIVE,105.01,2021-10-05
4946,1007,10,CNT00004946,2025-04-15,2029-03-24,6803,9.23,CLOSED,52.33,2025-04-15
4947,2493,9,CNT00004947,2025-02-22,2029-12-19,67432,4.53,ACTIVE,254.56,2025-02-22
4948,2767,5,CNT00004948,2024-12-29,2029-10-08,23205,9.13,PENDING,176.55,2024-12-29
4949,2320,6,CNT00004949,2025-09-02,2027-02-26,191027,10.42,ACTIVE,1658.75,2025-09-02
4950,1251,11,CNT00004950,2025-10-20,2028-10-25,14354,5.79,PENDING,69.26,2025-10-20
4951,1623,12,CNT00004951,2024-04-21,2031-03-20,150050,7.94,SUSPENDED,992.83,2024-04-21
4952,569,9,CNT00004952,2025-09-26,2028-12-14,84215,3.46,PENDING,242.82,2025-09-26
4953,2494,1,CNT00004953,2023-08-28,2033-08-15,12794,4.16,SUSPENDED,44.35,2023-08-28
4954,317,7,CNT00004954,2025-10-16,2027-01-26,63080,2.56,SUSPENDED,134.57,2025-10-16
4955,1982,8,CNT00004955,2025-03-26,2028-10-25,37942,2.21,CLOSED,69.88,2025-03-26
4956,581,5,CNT00004956,2023-12-18,2025-02-15,42944,6.6,SUSPENDED,236.19,2023-12-18
4957,1740,11,CNT00004957,2024-07-07,2033-04-18,36493,1.49,PENDING,45.31,2024-07-07
4958,1617,6,CNT00004958,2024-09-06,2027-10-29,194841,5.7,PENDING,925.49,2024-09-06
4959,157,5,CNT00004959,2024-04-21,2027-12-08,126116,5.77,SUSPENDED,606.41,2024-04-21
4960,1661,1,CNT00004960,2024-07-07,2025-12-24,14934,9.43,ACTIVE,117.36,2024-07-07
4961,298,7,CNT00004961,2024-01-08,2027-07-02,5137,3.78,PENDING,16.18,2024-01-08
4962,2616,10,CNT00004962,2025-09-22,2034-05-04,25046,6.31,ACTIVE,131.7,2025-09-22
4963,1555,7,CNT00004963,2024-02-11,2026-01-30,16928,3.42,CLOSED,48.24,2024-02-11
4964,2170,1,CNT00004964,2022-11-02,2031-05-06,37701,4.09,PENDING,128.5,2022-11-02
4965,1967,8,CNT00004965,2025-09-22,2026-09-11,4212,2.05,ACTIVE,7.2,2025-09-22
4966,2007,11,CNT00004966,2025-09-25,2032-05-09,37315,8.33,ACTIVE,259.03,2025-09-25
4967,573,12,CNT00004967,2025-08-06,2027-09-27,157085,13.04,CLOSED,1706.99,2025-08-06
4968,1574,4,CNT00004968,2022-07-22,2031-10-12,87661,13.47,PENDING,983.99,2022-07-22
4969,144,12,CNT00004969,2023-06-16,2031-10-31,182351,10.99,SUSPENDED,1670.03,2023-06-16
4970,2336,7,CNT00004970,2025-08-25,2030-03-19,64727,2.64,CLOSED,142.4,2025-08-25
4971,1080,12,CNT00004971,2024-09-17,2028-12-15,21617,14.69,CLOSED,264.63,2024-09-17
4972,146,12,CNT00004972,2025-09-24,2029-08-31,25576,7.81,CLOSED,166.46,2025-09-24
4973,118,10,CNT00004973,2024-12-18,2034-06-09,4671,5.16,ACTIVE,20.09,2024-12-18
4974,1328,4,CNT00004974,2021-07-29,2028-11-17,171065,6.04,ACTIVE,861.03,2021-07-29
4975,1823,2,CNT00004975,2025-10-22,2030-08-22,5731,6.97,CLOSED,33.29,2025-10-22
4976,1092,2,CNT00004976,2025-08-20,2028-05-22,20734,6.36,PENDING,109.89,2025-08-20
4977,1586,7,CNT00004977,2023-08-06,2027-05-19,88623,1.01,SUSPENDED,74.59,2023-08-06
4978,1559,9,CNT00004978,2025-10-11,2028-10-17,6053,3.01,PENDING,15.18,2025-10-11
4979,1649,11,CNT00004979,2025-11-01,2026-11-06,37620,7.45,ACTIVE,233.56,2025-11-01
4980,819,8,CNT00004980,2022-05-07,2025-01-02,60406,1.4,PENDING,70.47,2022-05-07
4981,763,1,CNT00004981,2025-11-01,2032-09-26,14038,0.69,CLOSED,8.07,2025-11-01
4982,1180,2,CNT00004982,2023-06-27,2025-08-28,17314,8.09,SUSPENDED,116.73,2023-06-27
4983,931,9,CNT00004983,2025-03-27,2030-01-02,52082,2.09,PENDING,90.71,2025-03-27
4984,427,11,CNT00004984,2025-09-03,2028-01-28,10092,4.58,PENDING,38.52,2025-09-03
4985,1963,9,CNT00004985,2025-04-24,2029-03-02,36231,4.16,PENDING,125.6,2025-04-24
4986,2891,4,CNT00004986,2025-10-25,2034-12-14,75183,5.27,CLOSED,330.18,2025-10-25
4987,1324,7,CNT00004987,2023-06-10,2026-06-15,35802,2.03,PENDING,60.57,2023-06-10
4988,454,2,CNT00004988,2025-01-24,2026-02-08,39701,9.43,CLOSED,311.98,2025-01-24
4989,2694,3,CNT00004989,2023-12-23,2031-10-19,7082,7.08,PENDING,41.78,2023-12-23
4990,2149,1,CNT00004990,2023-02-24,2032-07-13,40396,2.89,CLOSED,97.29,2023-02-24
4991,12,5,CNT00004991,2024-02-15,2032-03-09,111042,14.63,ACTIVE,1353.79,2024-02-15
4992,583,9,CNT00004992,2025-08-07,2026-02-11,51503,1.07,CLOSED,45.92,2025-08-07
4993,1421,3,CNT00004993,2025-06-04,2031-03-17,49846,8.09,SUSPENDED,336.05,2025-06-04
4994,1765,3,CNT00004994,2022-07-11,2026-02-22,4383,7.03,ACTIVE,25.68,2022-07-11
4995,301,8,CNT00004995,2022-02-26,2024-08-06,65082,4.7,PENDING,254.9,2022-02-26
4996,2877,4,CNT00004996,2025-01-29,2028-10-13,27960,11.85,ACTIVE,276.11,2025-01-29
4997,1752,11,CNT00004997,2025-04-24,2027-03-22,1853,9.96,PENDING,15.38,2025-04-24
4998,1198,7,CNT00004998,2025-09-29,2029-11-05,44553,2.18,ACTIVE,80.94,2025-09-29
4999,2068,3,CNT00004999,2023-05-22,2026-03-30,21210,2.26,ACTIVE,39.95,2023-05-22
5000,1677,7,CNT00005000,2025-05-23,2028-01-23,38830,1.09,SUSPENDED,35.27,2025-05-23
5001,2726,5,CNT00005001,2023-03-17,2029-02-23,81177,14.51,PENDING,981.57,2023-03-17
5002,1310,3,CNT00005002,2025-10-13,2031-12-26,39385,3.0,PENDING,98.46,2025-10-13
5003,872,9,CNT00005003,2023-07-24,2028-05-24,84306,3.54,SUSPENDED,248.7,2023-07-24
5004,1020,7,CNT00005004,2025-06-15,2028-10-18,34072,3.07,PENDING,87.17,2025-06-15
5005,2369,11,CNT00005005,2021-11-03,2022-12-22,42674,2.46,ACTIVE,87.48,2021-11-03
5006,928,9,CNT00005006,2024-03-25,2024-11-11,8019,4.69,PENDING,31.34,2024-03-25
5007,1034,4,CNT00005007,2025-04-11,2035-03-23,127823,5.04,ACTIVE,536.86,2025-04-11
5008,751,8,CNT00005008,2025-01-31,2028-01-26,64738,4.8,CLOSED,258.95,2025-01-31
5009,609,3,CNT00005009,2025-07-08,2033-11-06,31588,3.13,SUSPENDED,82.39,2025-07-08
5010,1903,2,CNT00005010,2025-04-25,2032-12-28,13028,8.09,ACTIVE,87.83,2025-04-25
5011,768,3,CNT00005011,2024-06-11,2030-06-04,34690,1.03,ACTIVE,29.78,2024-06-11
5012,545,1,CNT00005012,2023-11-04,2029-10-19,7087,5.74,PENDING,33.9,2023-11-04
5013,1396,3,CNT00005013,2025-09-30,2027-05-01,2492,2.78,ACTIVE,5.77,2025-09-30
5014,1531,9,CNT00005014,2025-06-16,2026-11-26,13166,2.07,SUSPENDED,22.71,2025-06-16
5015,977,3,CNT00005015,2025-01-22,2027-01-09,23474,3.34,PENDING,65.34,2025-01-22
5016,1616,11,CNT00005016,2025-09-09,2031-09-16,18405,2.27,CLOSED,34.82,2025-09-09
5017,1966,1,CNT00005017,2025-03-14,2033-08-30,43483,5.19,PENDING,188.06,2025-03-14
5018,2293,12,CNT00005018,2022-07-29,2031-06-09,94769,8.74,CLOSED,690.23,2022-07-29
5019,2829,3,CNT00005019,2021-10-14,2025-05-08,37294,9.86,PENDING,306.43,2021-10-14
5020,785,10,CNT00005020,2024-09-22,2034-06-06,44645,0.27,CLOSED,10.05,2024-09-22
5021,1221,10,CNT00005021,2025-09-08,2034-11-02,15444,3.6,ACTIVE,46.33,2025-09-08
5022,754,8,CNT00005022,2025-03-17,2029-12-11,8261,2.24,CLOSED,15.42,2025-03-17
5023,1683,6,CNT00005023,2021-03-28,2026-07-20,169235,9.04,SUSPENDED,1274.9,2021-03-28
5024,2943,8,CNT00005024,2024-09-21,2026-06-02,95285,2.54,ACTIVE,201.69,2024-09-21
5025,1393,11,CNT00005025,2024-06-17,2033-10-02,40301,4.78,PENDING,160.53,2024-06-17
5026,1243,6,CNT00005026,2023-09-30,2027-05-21,32201,14.94,CLOSED,400.9,2023-09-30
5027,372,12,CNT00005027,2025-11-01,2033-03-15,84544,12.63,CLOSED,889.83,2025-11-01
5028,1767,11,CNT00005028,2025-02-26,2029-03-20,33298,4.95,CLOSED,137.35,2025-02-26
5029,1799,3,CNT00005029,2025-10-01,2028-12-12,49006,8.12,SUSPENDED,331.61,2025-10-01
5030,1687,1,CNT00005030,2025-01-30,2031-12-24,24749,8.58,CLOSED,176.96,2025-01-30
5031,556,5,CNT00005031,2024-03-27,2032-03-16,45221,13.66,PENDING,514.77,2024-03-27
5032,2735,3,CNT00005032,2024-03-16,2031-05-30,29803,6.64,SUSPENDED,164.91,2024-03-16
5033,1558,8,CNT00005033,2022-03-22,2026-08-24,11255,4.96,CLOSED,46.52,2022-03-22
5034,107,10,CNT00005034,2025-08-17,2029-09-10,37881,2.01,ACTIVE,63.45,2025-08-17
5035,579,3,CNT00005035,2025-05-16,2034-12-13,31662,9.17,PENDING,241.95,2025-05-16
5036,398,11,CNT00005036,2025-08-27,2031-08-04,2287,4.3,SUSPENDED,8.2,2025-08-27
5037,2505,9,CNT00005037,2025-07-07,2028-01-18,74297,3.56,PENDING,220.41,2025-07-07
5038,536,8,CNT00005038,2025-10-14,2027-07-24,42868,2.85,CLOSED,101.81,2025-10-14
5039,2670,1,CNT00005039,2025-06-13,2027-10-11,47095,1.21,CLOSED,47.49,2025-06-13
5040,445,3,CNT00005040,2025-09-14,2030-07-03,1705,3.93,CLOSED,5.58,2025-09-14
5041,901,8,CNT00005041,2021-07-27,2024-02-21,99319,2.05,SUSPENDED,169.67,2021-07-27
5042,152,12,CNT00005042,2025-09-23,2031-03-22,59690,13.2,PENDING,656.59,2025-09-23
5043,2996,12,CNT00005043,2025-08-03,2026-10-05,31640,14.39,SUSPENDED,379.42,2025-08-03
5044,753,12,CNT00005044,2023-05-18,2028-06-02,132401,5.05,CLOSED,557.19,2023-05-18
5045,492,10,CNT00005045,2023-06-15,2031-03-04,47112,2.37,CLOSED,93.05,2023-06-15
5046,395,2,CNT00005046,2023-12-22,2030-04-21,45687,8.4,ACTIVE,319.81,2023-12-22
5047,823,1,CNT00005047,2023-08-10,2032-09-22,35555,9.86,PENDING,292.14,2023-08-10
5048,2943,8,CNT00005048,2024-12-19,2029-08-25,77440,4.86,SUSPENDED,313.63,2024-12-19
5049,1950,10,CNT00005049,2025-09-06,2030-04-17,8366,6.04,ACTIVE,42.11,2025-09-06
5050,746,1,CNT00005050,2025-09-11,2030-05-21,1663,6.21,CLOSED,8.61,2025-09-11
5051,1548,8,CNT00005051,2024-01-17,2026-09-20,8024,1.03,ACTIVE,6.89,2024-01-17
5052,821,8,CNT00005052,2024-05-12,2029-04-01,15560,3.67,ACTIVE,47.59,2024-05-12
5053,1248,11,CNT00005053,2025-03-31,2027-03-06,21510,4.24,PENDING,76.0,2025-03-31
5054,2879,10,CNT00005054,2025-07-06,2027-04-20,38466,4.6,SUSPENDED,147.45,2025-07-06
5055,1232,1,CNT00005055,2025-07-11,2035-05-11,16639,9.68,ACTIVE,134.22,2025-07-11
5056,580,4,CNT00005056,2025-04-22,2027-11-13,27995,13.55,ACTIVE,316.11,2025-04-22
5057,2665,8,CNT00005057,2025-08-08,2026-05-11,89157,3.96,CLOSED,294.22,2025-08-08
5058,913,5,CNT00005058,2025-08-22,2033-12-26,55650,10.31,SUSPENDED,478.13,2025-08-22
5059,2333,4,CNT00005059,2025-02-11,2033-07-31,103426,13.32,ACTIVE,1148.03,2025-02-11
5060,1688,12,CNT00005060,2025-05-28,2034-12-22,183362,11.87,PENDING,1813.76,2025-05-28
5061,2716,4,CNT00005061,2024-01-18,2030-05-29,38516,6.97,CLOSED,223.71,2024-01-18
5062,1090,1,CNT00005062,2023-12-04,2025-09-30,4121,2.64,SUSPENDED,9.07,2023-12-04
5063,46,9,CNT00005063,2022-04-21,2025-10-05,17366,2.98,PENDING,43.13,2022-04-21
5064,2609,8,CNT00005064,2025-03-21,2029-03-26,33114,3.51,PENDING,96.86,2025-03-21
5065,1508,10,CNT00005065,2025-02-12,2030-03-09,20875,7.25,ACTIVE,126.12,2025-02-12
5066,2153,1,CNT00005066,2023-10-02,2031-07-18,9176,1.26,ACTIVE,9.63,2023-10-02
5067,1301,4,CNT00005067,2025-10-04,2035-06-01,144016,10.47,CLOSED,1256.54,2025-10-04
5068,643,3,CNT00005068,2025-07-18,2026-10-11,27013,2.13,ACTIVE,47.95,2025-07-18
5069,715,4,CNT00005069,2025-06-08,2032-05-02,195640,14.84,SUSPENDED,2419.41,2025-06-08
5070,1490,9,CNT00005070,2025-02-24,2026-04-28,64005,2.54,CLOSED,135.48,2025-02-24
5071,380,6,CNT00005071,2024-11-20,2026-03-19,45774,6.9,SUSPENDED,263.2,2024-11-20
5072,2519,6,CNT00005072,2025-09-20,2035-04-17,35505,11.9,PENDING,352.09,2025-09-20
5073,2223,3,CNT00005073,2025-10-15,2033-08-07,15745,4.24,CLOSED,55.63,2025-10-15
5074,2031,4,CNT00005074,2023-12-03,2028-06-21,169017,11.09,ACTIVE,1562.0,2023-12-03
5075,2891,3,CNT00005075,2025-05-26,2031-01-15,30406,4.35,ACTIVE,110.22,2025-05-26
5076,1884,4,CNT00005076,2024-03-31,2027-12-24,43624,7.25,ACTIVE,263.56,2024-03-31
5077,1448,10,CNT00005077,2024-03-30,2033-03-28,37558,7.34,CLOSED,229.73,2024-03-30
5078,2075,9,CNT00005078,2024-03-06,2026-08-06,19338,4.15,CLOSED,66.88,2024-03-06
5079,1524,1,CNT00005079,2025-03-19,2033-05-02,26466,8.05,ACTIVE,177.54,2025-03-19
5080,1152,5,CNT00005080,2023-02-27,2026-02-12,104754,13.88,CLOSED,1211.65,2023-02-27
5081,1772,12,CNT00005081,2023-03-19,2029-05-19,157875,7.6,SUSPENDED,999.88,2023-03-19
5082,1075,9,CNT00005082,2025-05-23,2026-10-23,25444,2.25,PENDING,47.71,2025-05-23
5083,2237,12,CNT00005083,2025-06-13,2034-12-27,72439,7.58,SUSPENDED,457.57,2025-06-13
5084,2799,11,CNT00005084,2022-11-28,2032-06-06,16373,8.01,PENDING,109.29,2022-11-28
5085,2163,7,CNT00005085,2023-11-07,2028-08-22,93205,3.92,PENDING,304.47,2023-11-07
5086,1175,10,CNT00005086,2024-10-04,2031-06-12,7503,8.72,ACTIVE,54.52,2024-10-04
5087,1641,2,CNT00005087,2023-02-03,2024-12-03,20357,7.83,CLOSED,132.83,2023-02-03
5088,267,7,CNT00005088,2025-03-20,2026-12-12,7072,2.7,ACTIVE,15.91,2025-03-20
5089,109,11,CNT00005089,2025-10-28,2033-08-10,46468,5.2,SUSPENDED,201.36,2025-10-28
5090,426,7,CNT00005090,2025-10-28,2029-06-19,66494,2.92,SUSPENDED,161.8,2025-10-28
5091,2307,6,CNT00005091,2025-09-01,2030-03-23,189151,8.48,ACTIVE,1336.67,2025-09-01
5092,1030,1,CNT00005092,2025-07-22,2035-03-14,42063,9.1,CLOSED,318.98,2025-07-22
5093,788,7,CNT00005093,2025-04-07,2030-02-17,64108,3.12,ACTIVE,166.68,2025-04-07
5094,1489,4,CNT00005094,2025-11-02,2028-10-05,98409,10.77,CLOSED,883.22,2025-11-02
5095,208,12,CNT00005095,2024-12-08,2026-02-10,191971,12.3,PENDING,1967.7,2024-12-08
5096,2791,1,CNT00005096,2025-09-15,2029-05-06,30768,1.68,PENDING,43.08,2025-09-15
5097,2548,12,CNT00005097,2025-11-01,2028-11-01,194917,14.67,PENDING,2382.86,2025-11-01
5098,2351,7,CNT00005098,2025-10-14,2030-05-05,3947,1.87,CLOSED,6.15,2025-10-14
5099,810,6,CNT00005099,2024-03-16,2028-11-02,138357,7.97,ACTIVE,918.92,2024-03-16
5100,265,1,CNT00005100,2024-10-17,2027-10-04,40895,3.19,PENDING,108.71,2024-10-17
5101,1683,1,CNT00005101,2023-04-20,2029-07-20,15001,7.21,CLOSED,90.13,2023-04-20
5102,2210,3,CNT00005102,2025-01-05,2032-10-04,23627,9.77,SUSPENDED,192.36,2025-01-05
5103,949,11,CNT00005103,2025-04-14,2034-11-05,22792,0.67,CLOSED,12.73,2025-04-14
5104,2349,8,CNT00005104,2025-07-30,2027-07-01,95347,2.81,ACTIVE,223.27,2025-07-30
5105,241,1,CNT00005105,2025-05-25,2027-03-22,4319,4.79,CLOSED,17.24,2025-05-25
5106,2609,5,CNT00005106,2025-08-20,2031-01-09,124550,5.12,PENDING,531.41,2025-08-20
5107,1140,2,CNT00005107,2024-10-16,2027-06-15,23374,3.93,PENDING,76.55,2024-10-16
5108,1124,1,CNT00005108,2023-12-02,2029-10-01,6920,1.03,SUSPENDED,5.94,2023-12-02
5109,313,1,CNT00005109,2025-06-09,2032-08-31,19214,7.3,CLOSED,116.89,2025-06-09
5110,2324,11,CNT00005110,2024-09-11,2027-12-30,13731,0.31,ACTIVE,3.55,2024-09-11
5111,733,10,CNT00005111,2025-09-26,2032-10-28,2915,3.61,CLOSED,8.77,2025-09-26
5112,2299,9,CNT00005112,2022-11-19,2023-07-22,98401,4.79,CLOSED,392.78,2022-11-19
5113,1495,10,CNT00005113,2022-12-28,2030-06-21,10987,6.28,CLOSED,57.5,2022-12-28
5114,2798,6,CNT00005114,2025-09-27,2032-06-21,127247,7.23,CLOSED,766.66,2025-09-27
5115,2184,1,CNT00005115,2025-01-11,2034-12-29,7350,0.39,PENDING,2.39,2025-01-11
5116,2570,12,CNT00005116,2025-03-26,2033-11-21,192725,10.22,CLOSED,1641.37,2025-03-26
5117,1148,2,CNT00005117,2025-09-22,2027-08-28,11356,6.37,CLOSED,60.28,2025-09-22
5118,2753,5,CNT00005118,2024-05-07,2033-05-18,116872,14.82,SUSPENDED,1443.37,2024-05-07
5119,1578,7,CNT00005119,2023-02-05,2026-08-23,46735,1.6,ACTIVE,62.31,2023-02-05
5120,1030,5,CNT00005120,2025-09-05,2031-12-21,40057,5.07,PENDING,169.24,2025-09-05
5121,1579,3,CNT00005121,2025-07-21,2026-10-21,36171,2.95,PENDING,88.92,2025-07-21
5122,499,8,CNT00005122,2023-12-09,2025-11-06,89266,1.28,CLOSED,95.22,2023-12-09
5123,1732,5,CNT00005123,2025-10-02,2032-03-31,165713,11.98,CLOSED,1654.37,2025-10-02
5124,1345,12,CNT00005124,2025-10-11,2033-10-31,108693,8.26,CLOSED,748.17,2025-10-11
5125,1164,10,CNT00005125,2025-04-08,2033-04-09,48030,7.31,SUSPENDED,292.58,2025-04-08
5126,190,1,CNT00005126,2025-05-10,2030-01-28,6088,6.84,ACTIVE,34.7,2025-05-10
5127,1394,3,CNT00005127,2025-04-04,2026-06-18,23917,8.85,ACTIVE,176.39,2025-04-04
5128,1750,1,CNT00005128,2025-05-16,2032-02-16,7625,6.18,SUSPENDED,39.27,2025-05-16
5129,2568,7,CNT00005129,2024-02-17,2028-08-08,17894,1.52,CLOSED,22.67,2024-02-17
5130,2542,2,CNT00005130,2024-03-12,2027-07-11,45325,0.48,CLOSED,18.13,2024-03-12
5131,2820,12,CNT00005131,2023-06-05,2029-02-11,7814,14.96,CLOSED,97.41,2023-06-05
5132,990,11,CNT00005132,2024-08-31,2027-02-10,15869,3.22,CLOSED,42.58,2024-08-31
5133,2206,3,CNT00005133,2025-08-04,2034-12-14,42973,5.29,ACTIVE,189.44,2025-08-04
5134,2562,8,CNT00005134,2023-10-17,2028-03-28,25956,3.68,CLOSED,79.6,2023-10-17
5135,762,3,CNT00005135,2025-07-18,2033-09-19,18099,1.97,PENDING,29.71,2025-07-18
5136,234,4,CNT00005136,2022-12-27,2027-09-12,58663,10.74,PENDING,525.03,2022-12-27
5137,2886,5,CNT00005137,2025-05-25,2035-01-01,155241,6.42,ACTIVE,830.54,2025-05-25
5138,2651,2,CNT00005138,2023-11-16,2031-09-02,7430,8.71,PENDING,53.93,2023-11-16
5139,1085,9,CNT00005139,2022-03-07,2023-11-29,17248,2.69,PENDING,38.66,2022-03-07
5140,2968,8,CNT00005140,2025-01-24,2028-12-27,51529,4.34,PENDING,186.36,2025-01-24
5141,277,5,CNT00005141,2025-02-15,2034-04-11,182225,8.06,CLOSED,1223.94,2025-02-15
5142,1594,6,CNT00005142,2025-08-04,2028-11-26,5376,7.54,SUSPENDED,33.78,2025-08-04
5143,1080,2,CNT00005143,2024-08-25,2028-06-25,4312,9.43,PENDING,33.89,2024-08-25
5144,2930,4,CNT00005144,2023-11-28,2026-01-08,119267,8.91,PENDING,885.56,2023-11-28
5145,842,5,CNT00005145,2025-02-15,2026-03-04,13028,11.86,SUSPENDED,128.76,2025-02-15
5146,31,3,CNT00005146,2023-08-03,2027-11-03,48228,3.31,ACTIVE,133.03,2023-08-03
5147,1332,6,CNT00005147,2021-03-14,2023-04-26,91297,12.29,ACTIVE,935.03,2021-03-14
5148,774,10,CNT00005148,2025-10-07,2032-04-04,26787,2.99,PENDING,66.74,2025-10-07
5149,2308,11,CNT00005149,2022-02-13,2030-11-22,11238,5.16,CLOSED,48.32,2022-02-13
5150,56,7,CNT00005150,2025-04-09,2027-06-03,13568,1.48,ACTIVE,16.73,2025-04-09
5151,372,8,CNT00005151,2025-10-29,2028-02-06,3380,3.62,PENDING,10.2,2025-10-29
5152,801,8,CNT00005152,2024-11-08,2028-10-18,76123,4.91,PENDING,311.47,2024-11-08
5153,747,6,CNT00005153,2023-09-11,2025-10-19,196576,12.19,CLOSED,1996.88,2023-09-11
5154,617,12,CNT00005154,2025-04-25,2027-09-07,91480,13.36,SUSPENDED,1018.48,2025-04-25
5155,121,6,CNT00005155,2024-09-07,2029-11-10,46889,11.98,CLOSED,468.11,2024-09-07
5156,1456,11,CNT00005156,2025-05-16,2027-11-12,43396,7.93,ACTIVE,286.78,2025-05-16
5157,1186,7,CNT00005157,2022-04-17,2024-08-08,66957,4.35,CLOSED,242.72,2022-04-17
5158,2912,8,CNT00005158,2025-07-03,2028-07-20,85924,2.78,SUSPENDED,199.06,2025-07-03
5159,823,10,CNT00005159,2022-03-20,2025-11-06,23027,9.21,ACTIVE,176.73,2022-03-20
5160,2028,9,CNT00005160,2023-09-09,2028-02-07,94468,2.22,PENDING,174.77,2023-09-09
5161,1326,2,CNT00005161,2024-01-11,2026-12-25,22373,7.46,CLOSED,139.09,2024-01-11
5162,379,4,CNT00005162,2025-07-21,2033-03-26,100455,5.47,ACTIVE,457.91,2025-07-21
5163,136,1,CNT00005163,2022-01-31,2024-01-22,7689,9.15,CLOSED,58.63,2022-01-31
5164,2945,1,CNT00005164,2023-11-16,2028-07-06,21028,5.07,PENDING,88.84,2023-11-16
5165,2914,2,CNT00005165,2025-09-25,2028-10-07,30443,4.45,CLOSED,112.89,2025-09-25
5166,2889,9,CNT00005166,2023-07-09,2026-04-07,6292,1.88,PENDING,9.86,2023-07-09
5167,1896,5,CNT00005167,2025-01-22,2029-02-26,144335,10.88,CLOSED,1308.64,2025-01-22
5168,2541,8,CNT00005168,2023-05-31,2024-01-06,34387,4.63,SUSPENDED,132.68,2023-05-31
5169,138,4,CNT00005169,2023-11-10,2030-11-03,138037,5.07,PENDING,583.21,2023-11-10
5170,1965,8,CNT00005170,2021-05-21,2022-07-16,72246,2.73,SUSPENDED,164.36,2021-05-21
5171,684,2,CNT00005171,2024-06-01,2026-11-20,11771,6.09,CLOSED,59.74,2024-06-01
5172,2972,11,CNT00005172,2023-12-31,2029-02-14,46140,3.28,SUSPENDED,126.12,2023-12-31
